id,created_at,user_country,age,campaign_source,device,budget_created_at,autosave_created_at,subscription_created_at
941841,29/01/2019,GB,20,Friend Referral,messenger,,,
1092316,19/03/2019,GB,21,Facebook Ads: General,messenger,,,
1143412,06/04/2019,GB,20,Friend Referral,messenger,,,
1326130,03/06/2019,GB,21,Influencer,messenger,,,
903031,17/01/2019,GB,22,Influencer,messenger,,,
1065986,11/03/2019,GB,21,Friend Referral,messenger,,,
947144,31/01/2019,GB,19,Friend Referral,messenger,,,
906513,18/01/2019,GB,20,Friend Referral,messenger,,,
1361648,14/06/2019,GB,23,Friend Referral,messenger,,,
941651,29/01/2019,GB,20,Friend Referral,messenger,,,
1015518,23/02/2019,GB,20,Friend Referral,messenger,,,
1154518,09/04/2019,GB,22,Facebook Ads: Overdraft Fees,messenger,,,
893902,14/01/2019,GB,24,Influencer,messenger,,,
1040320,03/03/2019,GB,38,Influencer,messenger,,,
969723,10/02/2019,GB,29,Influencer,messenger,,,
980643,13/02/2019,GB,35,Facebook Ads: General,android,13/02/2019,25/04/2019,
1406325,19/06/2019,GB,23,Influencer,ios,20/06/2019,,
903541,17/01/2019,GB,34,Facebook Ads: General,messenger,22/04/2019,,
938335,28/01/2019,GB,27,Facebook Ads: General,messenger,30/01/2019,,
955987,05/02/2019,GB,21,Facebook Ads: General,ios,05/02/2019,,
964464,08/02/2019,GB,20,Friend Referral,messenger,21/02/2019,,
950939,01/02/2019,GB,22,Facebook Ads: General,messenger,07/03/2019,,
1471688,26/06/2019,US,30,Facebook Ads: Overdraft Fees,messenger,10/07/2019,,
1901238,23/08/2019,GB,20,Influencer,ios,31/08/2019,,
925268,24/01/2019,GB,21,Friend Referral,messenger,24/01/2019,,
1129490,31/03/2019,GB,21,Friend Referral,messenger,31/03/2019,,
935125,27/01/2019,GB,20,Influencer,messenger,27/01/2019,,
1078536,15/03/2019,GB,21,Friend Referral,messenger,15/03/2019,,
960619,06/02/2019,GB,25,Facebook Ads: General,messenger,06/02/2019,14/03/2019,
1656513,18/07/2019,GB,28,Influencer,ios,18/07/2019,,
871606,06/01/2019,GB,38,Influencer,messenger,07/01/2019,,
1215536,27/04/2019,GB,23,Friend Referral,ios,27/04/2019,09/05/2019,
1038501,02/03/2019,GB,20,Facebook Ads: General,ios,03/04/2019,,
1246465,09/05/2019,GB,23,Friend Referral,messenger,10/05/2019,,
1408588,20/06/2019,GB,20,Influencer,ios,20/06/2019,,
1087465,17/03/2019,GB,21,Facebook Ads: Overdraft Fees,messenger,02/04/2019,,
953844,04/02/2019,GB,20,Influencer,messenger,04/02/2019,,
1368473,15/06/2019,GB,20,Friend Referral,ios,15/06/2019,29/08/2019,
950102,01/02/2019,GB,23,Influencer,messenger,01/03/2019,,
986911,14/02/2019,US,22,Facebook Ads: Overdraft Fees,messenger,14/02/2019,,
1159903,11/04/2019,GB,30,Friend Referral,messenger,11/04/2019,,
929677,25/01/2019,GB,22,Influencer,messenger,26/01/2019,,
980492,13/02/2019,GB,28,Facebook Ads: General,messenger,13/02/2019,,
868556,05/01/2019,GB,35,Facebook Ads: General,messenger,05/01/2019,,
1072085,13/03/2019,GB,25,Facebook Ads: General,messenger,13/03/2019,,
1271962,18/05/2019,GB,22,Friend Referral,messenger,18/05/2019,,
1058594,09/03/2019,GB,27,Facebook Ads: General,messenger,09/03/2019,,
1164223,13/04/2019,GB,21,Friend Referral,messenger,13/04/2019,,
1376839,16/06/2019,GB,19,Influencer,ios,16/06/2019,,
1575790,08/07/2019,GB,20,Influencer,ios,09/07/2019,,
1031347,28/02/2019,GB,23,Facebook Ads: General,ios,,,
1168967,15/04/2019,GB,36,Influencer,android,,02/05/2019,
1029621,27/02/2019,GB,20,Friend Referral,messenger,,,
1114899,27/03/2019,GB,21,Friend Referral,messenger,,,
1878072,18/08/2019,GB,25,Influencer,messenger,,,
898181,15/01/2019,GB,19,Facebook Ads: General,messenger,,,
1003855,19/02/2019,GB,21,Facebook Ads: General,messenger,,,
1069266,12/03/2019,GB,20,Influencer,messenger,,,
1303506,28/05/2019,US,27,Facebook Ads: Overdraft Fees,messenger,,,
866881,04/01/2019,GB,23,Facebook Ads: General,messenger,,,
1147019,07/04/2019,GB,30,Influencer,messenger,,,
1008138,20/02/2019,GB,30,Friend Referral,messenger,,,
1085275,17/03/2019,GB,20,Facebook Ads: General,messenger,,,
1595113,10/07/2019,GB,20,Friend Referral,messenger,,,
942604,29/01/2019,GB,26,Friend Referral,messenger,,,
954242,04/02/2019,GB,27,Influencer,messenger,,,
1034574,01/03/2019,GB,26,Facebook Ads: General,messenger,,,
1280435,21/05/2019,GB,20,Friend Referral,messenger,,,
1172781,16/04/2019,GB,28,Influencer,messenger,16/04/2019,,
1004321,19/02/2019,GB,26,Facebook Ads: General,messenger,26/02/2019,,
894022,14/01/2019,GB,20,Facebook Ads: General,messenger,29/01/2019,,
1024186,26/02/2019,GB,25,Facebook Ads: General,messenger,26/02/2019,,
998259,17/02/2019,GB,24,Influencer,messenger,17/02/2019,28/02/2019,
1402847,19/06/2019,GB,25,Influencer,ios,19/06/2019,,
900377,16/01/2019,GB,26,Facebook Ads: Overdraft Fees,messenger,28/01/2019,07/02/2019,
928806,25/01/2019,GB,20,Facebook Ads: General,messenger,25/01/2019,,
972729,11/02/2019,GB,35,Facebook Ads: General,messenger,11/02/2019,,
1145397,06/04/2019,GB,44,Friend Referral,messenger,06/04/2019,,
944919,30/01/2019,GB,28,Influencer,messenger,30/01/2019,,
930746,26/01/2019,GB,32,Friend Referral,messenger,26/01/2019,31/01/2019,
1402076,19/06/2019,GB,20,Influencer,ios,19/06/2019,,
1103394,22/03/2019,GB,30,Friend Referral,messenger,02/04/2019,,
1205426,24/04/2019,GB,32,Influencer,ios,24/04/2019,16/05/2019,
931789,26/01/2019,GB,21,Facebook Ads: General,messenger,26/01/2019,07/02/2019,
1004169,19/02/2019,GB,27,Influencer,messenger,19/02/2019,21/03/2019,
1009267,21/02/2019,GB,22,Influencer,android,,,
1068532,12/03/2019,GB,30,Facebook Ads: Overdraft Fees,ios,,,
1463190,25/06/2019,GB,23,Influencer,ios,,,
1622078,14/07/2019,GB,26,Influencer,android,,,
1696340,24/07/2019,GB,24,Influencer,android,,,
1696567,24/07/2019,GB,19,Influencer,android,,,
1081822,16/03/2019,GB,54,Friend Referral,messenger,,,
1256479,13/05/2019,GB,34,Friend Referral,messenger,,29/08/2019,
1074260,14/03/2019,GB,25,Friend Referral,messenger,,,
1199905,23/04/2019,GB,21,Facebook Ads: Overdraft Fees,messenger,,,
1040829,03/03/2019,GB,42,Friend Referral,messenger,,,
1707304,25/07/2019,GB,26,Friend Referral,messenger,,,
963590,07/02/2019,GB,29,Influencer,messenger,,,
990079,15/02/2019,GB,21,Friend Referral,messenger,,,
1189816,20/04/2019,GB,29,Facebook Ads: Overdraft Fees,messenger,,,
1383190,17/06/2019,GB,40,Friend Referral,messenger,,,
1105314,23/03/2019,GB,39,Friend Referral,messenger,,,
1035772,01/03/2019,GB,22,Influencer,messenger,,,
1028423,27/02/2019,GB,20,Influencer,messenger,,,
1167926,15/04/2019,GB,22,Facebook Ads: Overdraft Fees,messenger,15/04/2019,,
1134889,02/04/2019,GB,20,Facebook Ads: General,messenger,12/04/2019,,
1041858,04/03/2019,US,25,Facebook Ads: General,messenger,04/03/2019,,
892721,14/01/2019,GB,29,Influencer,messenger,14/01/2019,31/01/2019,
946481,30/01/2019,GB,41,Facebook Ads: General,messenger,30/01/2019,14/02/2019,
859802,02/01/2019,GB,20,Facebook Ads: General,messenger,03/01/2019,,
1240585,07/05/2019,GB,36,Friend Referral,ios,07/05/2019,09/05/2019,
910509,20/01/2019,GB,43,Influencer,messenger,10/07/2019,,
1270520,17/05/2019,GB,20,Influencer,ios,26/06/2019,,
1017734,24/02/2019,GB,27,Influencer,ios,11/03/2019,14/03/2019,
1074345,14/03/2019,GB,20,Friend Referral,messenger,14/03/2019,,
1546203,05/07/2019,GB,29,Influencer,messenger,06/07/2019,,
896841,15/01/2019,GB,20,Friend Referral,messenger,15/01/2019,,
1130234,31/03/2019,GB,29,Friend Referral,android,31/03/2019,04/04/2019,
1359016,13/06/2019,GB,22,Influencer,ios,04/07/2019,,
1113479,26/03/2019,GB,21,Influencer,messenger,26/03/2019,18/04/2019,
911772,20/01/2019,GB,40,Facebook Ads: General,messenger,27/01/2019,,
1164524,13/04/2019,GB,26,Influencer,messenger,13/04/2019,30/05/2019,
1336095,06/06/2019,US,35,Influencer,ios,,,
1370904,15/06/2019,GB,20,Influencer,ios,,,
1379720,17/06/2019,GB,21,Influencer,ios,,,
1402059,19/06/2019,GB,27,Friend Referral,ios,,,
1920553,26/08/2019,US,47,Influencer,android,,,
898683,15/01/2019,GB,22,Facebook Ads: General,messenger,,,
926066,24/01/2019,GB,28,Friend Referral,messenger,,,
878768,09/01/2019,GB,23,Influencer,messenger,,,
1054166,07/03/2019,GB,20,Friend Referral,messenger,,,
1166500,14/04/2019,GB,27,Influencer,messenger,,,
1270199,17/05/2019,GB,26,Influencer,messenger,,,
1186843,19/04/2019,GB,23,Facebook Ads: Overdraft Fees,messenger,,,
913670,21/01/2019,GB,45,Friend Referral,messenger,,,
941341,29/01/2019,GB,22,Friend Referral,messenger,,,
1433999,22/06/2019,GB,24,Friend Referral,messenger,,,
922317,23/01/2019,GB,20,Facebook Ads: General,messenger,23/01/2019,,
966762,09/02/2019,GB,20,Facebook Ads: General,messenger,03/03/2019,,
1373759,16/06/2019,GB,20,Influencer,ios,,,
1417959,20/06/2019,GB,20,Influencer,ios,,,
1520233,02/07/2019,GB,20,Influencer,ios,,,
1051678,06/03/2019,GB,20,Friend Referral,messenger,,,
966713,09/02/2019,GB,26,Facebook Ads: General,messenger,,,
1853091,13/08/2019,GB,20,Friend Referral,messenger,,,
1093926,19/03/2019,GB,20,Facebook Ads: Overdraft Fees,messenger,,,
924724,24/01/2019,GB,21,Influencer,messenger,,,
1393375,18/06/2019,GB,26,Friend Referral,messenger,,,
1801242,06/08/2019,GB,21,Friend Referral,messenger,,,
1110523,25/03/2019,GB,22,Friend Referral,messenger,,,
1066318,11/03/2019,GB,32,Facebook Ads: Overdraft Fees,messenger,,,
938965,28/01/2019,GB,21,Friend Referral,messenger,,,
1652840,17/07/2019,GB,25,Influencer,messenger,,,
960343,06/02/2019,GB,31,Friend Referral,messenger,,,
1074207,14/03/2019,GB,23,Friend Referral,messenger,,,
1142178,05/04/2019,GB,21,Friend Referral,messenger,29/05/2019,,
888842,12/01/2019,GB,28,Influencer,messenger,12/01/2019,17/01/2019,
1069457,12/03/2019,GB,32,Influencer,ios,09/06/2019,,
1835428,11/08/2019,US,32,Influencer,ios,11/08/2019,23/08/2019,
1034814,01/03/2019,GB,21,Facebook Ads: General,messenger,02/03/2019,,
1455576,24/06/2019,GB,20,Influencer,ios,25/06/2019,,
1210144,25/04/2019,GB,29,Influencer,messenger,25/04/2019,,
1423430,21/06/2019,US,43,Facebook Ads: Overdraft Fees,messenger,28/06/2019,,
920580,23/01/2019,GB,21,Friend Referral,messenger,24/02/2019,,
959014,06/02/2019,GB,29,Influencer,messenger,06/02/2019,,
1152622,09/04/2019,GB,36,Facebook Ads: Overdraft Fees,messenger,26/04/2019,,
1174093,16/04/2019,GB,19,Influencer,ios,18/04/2019,,
863214,03/01/2019,GB,23,Facebook Ads: General,ios,23/01/2019,,
968593,10/02/2019,GB,20,Facebook Ads: General,messenger,24/02/2019,,
1126607,30/03/2019,GB,47,Facebook Ads: General,messenger,30/03/2019,,
963395,07/02/2019,GB,20,Facebook Ads: General,messenger,07/02/2019,,
1004023,19/02/2019,GB,30,Influencer,messenger,19/02/2019,,
914715,21/01/2019,GB,22,Facebook Ads: General,messenger,31/01/2019,,
1062099,10/03/2019,GB,19,Facebook Ads: General,messenger,10/03/2019,,
929109,25/01/2019,GB,21,Facebook Ads: General,ios,28/01/2019,,
1900198,22/08/2019,GB,49,Influencer,messenger,23/08/2019,,
922295,23/01/2019,GB,19,Friend Referral,ios,,,
1037484,02/03/2019,GB,24,Facebook Ads: General,ios,,,
1097387,20/03/2019,GB,21,Friend Referral,ios,,,
1122998,29/03/2019,GB,30,Influencer,ios,,,
1369470,15/06/2019,GB,21,Influencer,ios,,,
1374821,16/06/2019,GB,62,Influencer,android,,,
1578811,08/07/2019,GB,20,Influencer,ios,,,
1618169,13/07/2019,GB,23,Influencer,ios,,,
1840279,11/08/2019,GB,32,Influencer,android,,,
1927391,26/08/2019,US,50,Influencer,android,,,
885905,11/01/2019,GB,19,Facebook Ads: General,messenger,,,
1099150,21/03/2019,GB,43,Friend Referral,messenger,,,
1580017,08/07/2019,GB,19,Friend Referral,messenger,,,
906899,18/01/2019,GB,22,Friend Referral,messenger,,,
876281,08/01/2019,GB,29,Facebook Ads: General,messenger,,,
945423,30/01/2019,GB,18,Facebook Ads: General,messenger,,,
977826,12/02/2019,GB,28,Influencer,messenger,,,
896485,15/01/2019,GB,23,Facebook Ads: General,messenger,,,
956605,05/02/2019,GB,23,Friend Referral,messenger,,,
916450,22/01/2019,GB,20,Facebook Ads: General,messenger,,,
946134,30/01/2019,GB,18,Friend Referral,messenger,,,
1420411,21/06/2019,GB,31,Friend Referral,messenger,,,
1433520,22/06/2019,GB,20,Friend Referral,messenger,,,
863994,03/01/2019,GB,27,Facebook Ads: General,messenger,,,
881748,10/01/2019,GB,18,Influencer,messenger,10/01/2019,17/01/2019,
918145,22/01/2019,GB,39,Influencer,messenger,01/04/2019,07/02/2019,
945851,30/01/2019,GB,20,Influencer,messenger,05/02/2019,,
910762,20/01/2019,GB,29,Facebook Ads: General,ios,20/01/2019,,
966688,09/02/2019,GB,34,Facebook Ads: General,messenger,09/02/2019,,
1243834,08/05/2019,GB,32,Influencer,messenger,08/05/2019,,
1116020,27/03/2019,GB,30,Facebook Ads: General,android,27/03/2019,,
891623,13/01/2019,GB,27,Facebook Ads: General,messenger,13/01/2019,,
1181535,18/04/2019,GB,27,Influencer,ios,18/04/2019,,
860994,02/01/2019,GB,20,Facebook Ads: General,messenger,05/01/2019,,
887740,12/01/2019,GB,35,Facebook Ads: General,messenger,12/01/2019,28/02/2019,
1131646,01/04/2019,GB,22,Influencer,ios,01/04/2019,,
916382,22/01/2019,GB,21,Facebook Ads: General,messenger,23/01/2019,,
998932,17/02/2019,GB,29,Facebook Ads: General,messenger,17/02/2019,,
1017580,24/02/2019,GB,25,Facebook Ads: General,messenger,24/02/2019,,
1121158,28/03/2019,GB,20,Influencer,messenger,28/03/2019,,
1068730,12/03/2019,GB,30,Facebook Ads: Overdraft Fees,messenger,24/03/2019,,
1544496,04/07/2019,GB,20,Influencer,ios,05/07/2019,,
863548,03/01/2019,GB,19,Influencer,android,,,
1241260,07/05/2019,GB,20,Influencer,messenger,,,
1378930,16/06/2019,GB,26,Influencer,ios,,,
1442144,23/06/2019,US,31,Influencer,ios,,,
1787527,05/08/2019,GB,20,Influencer,ios,,,
1865676,15/08/2019,GB,19,Influencer,ios,,,
1918205,25/08/2019,GB,20,Influencer,ios,,,
1096321,20/03/2019,GB,20,Friend Referral,messenger,,,
949528,01/02/2019,GB,37,Friend Referral,messenger,,06/06/2019,
925813,24/01/2019,GB,19,Facebook Ads: General,messenger,,,
1196876,22/04/2019,GB,26,Friend Referral,messenger,,,
1107737,24/03/2019,GB,22,Friend Referral,messenger,,,
930888,26/01/2019,GB,30,Friend Referral,messenger,,,
906248,18/01/2019,GB,34,Influencer,messenger,,,
955149,04/02/2019,GB,22,Influencer,messenger,,,
1157222,10/04/2019,GB,27,Influencer,messenger,,,
949117,31/01/2019,GB,21,Friend Referral,messenger,,,
1035574,01/03/2019,GB,20,Friend Referral,messenger,,,
945785,30/01/2019,GB,20,Influencer,messenger,,,
1059550,09/03/2019,GB,30,Influencer,messenger,,,
1045219,05/03/2019,GB,26,Influencer,messenger,,,
1357396,13/06/2019,GB,26,Friend Referral,messenger,,,
1025090,26/02/2019,GB,21,Facebook Ads: General,messenger,,,
1061343,10/03/2019,GB,28,Facebook Ads: Overdraft Fees,messenger,,,
1874489,17/08/2019,GB,19,Friend Referral,messenger,,,
948025,31/01/2019,GB,20,Friend Referral,messenger,,,
1001019,18/02/2019,GB,41,Influencer,messenger,,,
1192434,21/04/2019,GB,30,Facebook Ads: Overdraft Fees,messenger,,,
1175286,17/04/2019,GB,26,Facebook Ads: Overdraft Fees,messenger,,,
870951,06/01/2019,GB,24,Facebook Ads: General,messenger,06/01/2019,,
1629866,15/07/2019,US,27,Influencer,android,15/07/2019,,
941854,29/01/2019,GB,24,Influencer,android,29/01/2019,,
1094248,20/03/2019,GB,38,Facebook Ads: General,ios,03/04/2019,,
899742,16/01/2019,GB,21,Facebook Ads: General,ios,16/01/2019,,
1380495,17/06/2019,GB,23,Influencer,ios,17/06/2019,,
1580704,08/07/2019,GB,31,Influencer,android,08/07/2019,,
903784,17/01/2019,GB,24,Influencer,messenger,27/02/2019,21/03/2019,
1702434,25/07/2019,US,25,Friend Referral,android,23/12/2019,,
1088471,18/03/2019,GB,39,Influencer,messenger,24/03/2019,04/04/2019,
1195712,22/04/2019,GB,23,Friend Referral,messenger,22/04/2019,,
918046,22/01/2019,GB,39,Facebook Ads: General,android,22/01/2019,31/01/2019,
967790,09/02/2019,GB,22,Friend Referral,messenger,09/02/2019,,
871680,06/01/2019,GB,20,Facebook Ads: General,ios,,,
1367560,15/06/2019,GB,20,Friend Referral,ios,,,
1682015,22/07/2019,GB,28,Influencer,ios,,,
1167120,14/04/2019,GB,33,Friend Referral,messenger,,,
880385,10/01/2019,GB,20,Friend Referral,messenger,,,
969785,10/02/2019,GB,29,Influencer,messenger,,28/02/2019,
969856,10/02/2019,GB,28,Influencer,messenger,,,
1074110,14/03/2019,GB,30,Influencer,messenger,,,
1103627,22/03/2019,GB,23,Facebook Ads: Overdraft Fees,messenger,,,
925394,24/01/2019,GB,22,Friend Referral,messenger,,,
970129,10/02/2019,GB,24,Facebook Ads: General,messenger,,,
1111804,26/03/2019,GB,20,Facebook Ads: General,messenger,,,
1025734,26/02/2019,GB,38,Influencer,messenger,,,
1114408,26/03/2019,GB,23,Influencer,messenger,,,
1006619,20/02/2019,GB,28,Friend Referral,messenger,,,
1141563,05/04/2019,GB,39,Friend Referral,messenger,,,
1700879,24/07/2019,GB,22,Friend Referral,messenger,,,
1924760,26/08/2019,GB,25,Friend Referral,messenger,,,
898118,15/01/2019,GB,24,Influencer,messenger,,,
1503440,30/06/2019,GB,20,Friend Referral,messenger,,,
1130544,31/03/2019,GB,25,Friend Referral,messenger,,,
877048,08/01/2019,GB,26,Facebook Ads: General,messenger,,,
920460,23/01/2019,GB,21,Facebook Ads: General,messenger,,,
886060,12/01/2019,GB,41,Facebook Ads: General,messenger,12/01/2019,17/01/2019,
942948,29/01/2019,GB,20,Friend Referral,messenger,04/02/2019,,
956464,05/02/2019,GB,23,Facebook Ads: General,messenger,05/02/2019,,
1405740,19/06/2019,US,21,Influencer,ios,10/10/2019,,
1011366,22/02/2019,GB,22,Influencer,ios,22/02/2019,07/03/2019,
870154,06/01/2019,GB,19,Facebook Ads: General,messenger,11/03/2019,,
1200810,23/04/2019,GB,28,Influencer,ios,23/04/2019,25/04/2019,
1014666,23/02/2019,GB,24,Influencer,messenger,23/02/2019,,
1762366,02/08/2019,GB,20,Influencer,messenger,05/08/2019,,
1063608,10/03/2019,GB,30,Influencer,ios,15/04/2019,,
1082606,16/03/2019,GB,23,Influencer,messenger,16/03/2019,,
959728,06/02/2019,GB,22,Influencer,ios,12/02/2019,,
856941,01/01/2019,GB,34,Influencer,messenger,01/01/2019,,
1162456,12/04/2019,GB,22,Facebook Ads: Overdraft Fees,messenger,12/04/2019,,
914381,21/01/2019,GB,22,Influencer,messenger,21/01/2019,,
962112,07/02/2019,GB,25,Friend Referral,messenger,07/02/2019,,
973902,11/02/2019,GB,26,Friend Referral,messenger,11/02/2019,,
1013250,22/02/2019,GB,22,Friend Referral,messenger,06/03/2019,,
1656075,18/07/2019,GB,25,Influencer,ios,18/07/2019,,
916746,22/01/2019,GB,20,Friend Referral,ios,,,
931587,26/01/2019,GB,20,Facebook Ads: General,ios,,,
1114561,26/03/2019,GB,21,Friend Referral,ios,,,
1157833,10/04/2019,GB,19,Influencer,android,,,
1373516,16/06/2019,GB,20,Influencer,ios,,,
1638984,16/07/2019,GB,40,Friend Referral,android,,,
1144245,06/04/2019,GB,29,Friend Referral,messenger,,,
1826408,09/08/2019,GB,25,Friend Referral,messenger,,,
942676,29/01/2019,GB,37,Friend Referral,messenger,,,
929043,25/01/2019,GB,23,Friend Referral,messenger,,,
1102605,22/03/2019,GB,20,Friend Referral,messenger,,,
916642,22/01/2019,GB,20,Friend Referral,messenger,,,
1116723,27/03/2019,GB,20,Influencer,messenger,,,
986365,14/02/2019,US,35,Friend Referral,messenger,,,
1271984,18/05/2019,GB,20,Friend Referral,messenger,,,
1230276,02/05/2019,GB,20,Friend Referral,messenger,,,
940273,29/01/2019,GB,26,Friend Referral,messenger,,,
924566,24/01/2019,GB,25,Facebook Ads: General,messenger,,,
1051002,06/03/2019,GB,27,Facebook Ads: Overdraft Fees,messenger,,,
1253290,12/05/2019,GB,29,Friend Referral,messenger,,,
896628,15/01/2019,GB,20,Friend Referral,messenger,,13/06/2019,
937732,28/01/2019,GB,21,Friend Referral,messenger,,,
941291,29/01/2019,GB,20,Friend Referral,messenger,,,
1199976,23/04/2019,GB,33,Facebook Ads: Overdraft Fees,messenger,,,
862917,03/01/2019,GB,20,Facebook Ads: General,messenger,03/01/2019,,
945841,30/01/2019,GB,28,Friend Referral,messenger,09/02/2019,,
935143,27/01/2019,GB,24,Influencer,android,27/01/2019,,
1382748,17/06/2019,GB,20,Influencer,ios,18/06/2019,,
907123,18/01/2019,GB,42,Influencer,ios,18/01/2019,31/01/2019,
963281,07/02/2019,GB,20,Influencer,messenger,07/02/2019,,
1054561,07/03/2019,GB,25,Facebook Ads: Overdraft Fees,messenger,07/03/2019,,
948534,31/01/2019,GB,33,Influencer,messenger,31/01/2019,,
860742,02/01/2019,GB,20,Influencer,messenger,02/01/2019,,
887100,12/01/2019,GB,24,Influencer,messenger,12/01/2019,,
1038229,02/03/2019,GB,20,Influencer,messenger,02/03/2019,,
1300939,27/05/2019,GB,19,Influencer,ios,28/05/2019,06/06/2019,
896884,15/01/2019,GB,30,Influencer,messenger,15/01/2019,,
1056330,08/03/2019,GB,21,Influencer,ios,11/03/2019,,
942601,29/01/2019,GB,21,Friend Referral,android,,,
1635386,15/07/2019,GB,19,Influencer,ios,,,
1093408,19/03/2019,GB,20,Friend Referral,messenger,,,
1084989,17/03/2019,GB,20,Friend Referral,messenger,,,
870275,06/01/2019,GB,31,Facebook Ads: General,messenger,,,
859892,02/01/2019,GB,25,Friend Referral,messenger,,,
1162275,12/04/2019,GB,54,Friend Referral,messenger,,,
1185781,19/04/2019,GB,29,Facebook Ads: Overdraft Fees,messenger,,,
951486,02/02/2019,GB,24,Friend Referral,messenger,,28/02/2019,
895539,15/01/2019,GB,21,Facebook Ads: General,messenger,,,
951533,02/02/2019,GB,20,Friend Referral,messenger,,,
1163956,13/04/2019,GB,20,Facebook Ads: Overdraft Fees,messenger,,,
1691826,23/07/2019,US,27,Friend Referral,messenger,,,
1229873,02/05/2019,GB,22,Friend Referral,messenger,,,
1278668,20/05/2019,GB,24,Influencer,android,31/05/2019,,
864021,03/01/2019,GB,29,Influencer,messenger,03/01/2019,,
954294,04/02/2019,GB,23,Influencer,messenger,04/02/2019,,
